# downloaded from https://web.williams.edu/Astronomy/research/PN/nebulae/search/index.php
# wavelength (angstrom), flux
4338.45247840882,5.950858E-14
4341.33829498292,5.477729E-14
4344.22411155701,3.729940E-14
4347.10992813111,1.697358E-14
4349.99574470521,8.022078E-15
4352.8815612793,7.812132E-15
4355.7673778534,1.262834E-14
4358.6531944275,1.991688E-14
4361.53901100159,2.355164E-14
4364.42482757569,2.118464E-14
4367.31064414979,1.452573E-14
4370.19646072388,7.800059E-15
4373.08227729798,5.018254E-15
4375.96809387208,3.974697E-15
4378.85391044617,3.807236E-15
4381.73972702027,3.633566E-15
4384.62554359437,3.500910E-15
4387.51136016846,3.074884E-15
4390.39717674256,3.196075E-15
4393.28299331666,3.032987E-15
4396.16880989075,2.925390E-15
4399.05462646485,3.138127E-15
4401.94044303895,3.178240E-15
4404.82625961304,2.840745E-15
4407.71207618714,3.088166E-15
4410.59789276124,2.985064E-15
4413.48370933533,3.170521E-15
4416.36952590943,2.777110E-15
4419.25534248353,2.905938E-15
4422.14115905762,2.772732E-15
4425.02697563172,2.794368E-15
4427.91279220582,2.780664E-15
4430.79860877991,2.991683E-15
4433.68442535401,2.966814E-15
4436.57024192811,3.028599E-15
4439.4560585022,3.115345E-15
4442.3418750763,3.055009E-15
4445.2276916504,3.137776E-15
4448.11350822449,3.147040E-15
4450.99932479859,3.178443E-15
4453.88514137269,3.189837E-15
4456.77095794678,3.359880E-15
4459.65677452088,3.211081E-15
4462.54259109498,3.274647E-15
4465.42840766907,3.742038E-15
4468.31422424317,4.234887E-15
4471.20004081727,4.161550E-15
4474.08585739136,3.868701E-15
4476.97167396546,3.483487E-15
4479.85749053956,3.134647E-15
4482.74330711365,3.149889E-15
4485.62912368775,3.000319E-15
4488.51494026185,3.154300E-15
4491.40075683594,2.929130E-15
4494.28657341004,3.041297E-15
4497.17238998414,3.233115E-15
4500.05820655823,2.989256E-15
4502.94402313233,3.047458E-15
4505.82983970643,3.236379E-15
4508.71565628052,3.260024E-15
4511.60147285462,3.157508E-15
4514.48728942872,3.055082E-15
4517.37310600281,3.100314E-15
4520.25892257691,3.120483E-15
4523.14473915101,3.163486E-15
4526.0305557251,3.313337E-15
4528.9163722992,3.510290E-15
4531.8021888733,3.928719E-15
4534.68800544739,5.335820E-15
4537.57382202149,6.768333E-15
4540.45963859559,7.439973E-15
4543.34545516968,7.000476E-15
4546.23127174378,5.188505E-15
4549.11708831788,3.880490E-15
4552.00290489197,3.352527E-15
4554.88872146607,3.194102E-15
4557.77453804017,3.195465E-15
4560.66035461427,2.960102E-15
4563.54617118836,3.066223E-15
4566.43198776246,3.151007E-15
4569.31780433655,3.045452E-15
4572.20362091065,3.174717E-15
4575.08943748475,3.066767E-15
4577.97525405885,3.164470E-15
4580.86107063294,3.090779E-15
4583.74688720704,3.079670E-15
4586.63270378114,3.067278E-15
4589.51852035523,3.198854E-15
4592.40433692933,3.215450E-15
4595.29015350342,3.079774E-15
4598.17597007752,3.136478E-15
4601.06178665162,3.121133E-15
4603.94760322572,3.145439E-15
4606.83341979981,3.189117E-15
4609.71923637391,3.128150E-15
4612.60505294801,3.308649E-15
4615.4908695221,3.395413E-15
4618.3766860962,3.444728E-15
4621.26250267029,3.430913E-15
4624.14831924439,3.718813E-15
4627.03413581849,4.285531E-15
4629.91995239259,4.856204E-15
4632.80576896668,5.743093E-15
4635.69158554078,6.473042E-15
4638.57740211487,6.626851E-15
4641.46321868897,6.600557E-15
4644.34903526307,6.198688E-15
4647.23485183717,5.343189E-15
4650.12066841126,4.998013E-15
4653.00648498536,4.805724E-15
4655.89230155946,4.678446E-15
4658.77811813355,4.691496E-15
4661.66393470765,4.545623E-15
4664.54975128175,4.480894E-15
4667.43556785584,5.491524E-15
4670.32138442994,8.029877E-15
4673.20720100404,1.355414E-14
4676.09301757813,2.938174E-14
4678.97883415223,6.730157E-14
4681.86465072633,1.163439E-13
4684.75046730042,1.378201E-13
4687.63628387452,1.183004E-13
4690.52210044862,7.112903E-14
4693.40791702271,2.874713E-14
4696.29373359681,1.055452E-14
4699.17955017091,6.934369E-15
4702.065366745,7.587024E-15
4704.9511833191,1.297814E-14
4707.8369998932,1.961753E-14
4710.72281646729,2.245583E-14
4713.60863304139,1.956981E-14
4716.49444961549,1.357652E-14
4719.38026618958,8.386559E-15
4722.26608276368,6.633604E-15
4725.15189933778,6.070794E-15
4728.03771591187,6.061971E-15
4730.92353248597,7.064115E-15
4733.80934906007,1.139606E-14
4736.69516563416,1.676356E-14
4739.58098220826,1.859301E-14
4742.46679878236,1.606638E-14
4745.35261535645,1.011977E-14
4748.23843193055,5.559661E-15
4751.12424850465,3.412913E-15
4754.01006507874,3.177655E-15
4756.89588165284,3.173950E-15
4759.78169822694,2.848103E-15
4762.66751480103,2.840530E-15
4765.55333137513,2.982174E-15
4768.43914794923,2.949465E-15
4771.32496452332,3.089778E-15
4774.21078109742,2.848515E-15
4777.09659767152,2.834338E-15
4779.98241424561,3.098948E-15
4782.86823081971,2.930747E-15
4785.75404739381,3.132508E-15
4788.6398639679,3.022563E-15
4791.525680542,2.877777E-15
4794.4114971161,3.004933E-15
4797.2973136902,2.913065E-15
4800.18313026429,2.993474E-15
4803.06894683839,3.113491E-15
4805.95476341249,3.038852E-15
4808.84057998658,2.847808E-15
4811.72639656068,2.853187E-15
4814.61221313478,3.060507E-15
4817.49802970887,3.178547E-15
4820.38384628297,3.112180E-15
4823.26966285706,3.074399E-15
4826.15547943116,3.173292E-15
4829.04129600526,3.166794E-15
4831.92711257936,3.246686E-15
4834.81292915345,3.385959E-15
4837.69874572755,3.694865E-15
4840.58456230165,3.811139E-15
4843.47037887574,4.752446E-15
4846.35619544984,7.347464E-15
4849.24201202393,1.407578E-14
4852.12782859803,3.336588E-14
4855.01364517213,7.796325E-14
4857.89946174623,1.287839E-13
4860.78527832032,1.466256E-13
4863.67109489442,1.222685E-13
4866.55691146851,7.000100E-14
4869.44272804261,2.587155E-14
4872.32854461671,8.930012E-15
4875.21436119081,4.945362E-15
4878.1001777649,3.859173E-15
4880.985994339,4.956140E-15
4883.8718109131,3.312295E-15
4886.75762748719,3.392867E-15
4889.64344406129,3.308963E-15
4892.52926063539,3.301704E-15
4895.41507720948,3.241837E-15
4898.30089378358,3.283153E-15
4901.18671035768,3.346926E-15
4904.07252693177,3.437685E-15
4906.95834350587,3.279036E-15
4909.84416007996,3.423677E-15
4912.72997665406,3.508421E-15
4915.61579322816,3.592891E-15
4918.50160980226,3.853162E-15
4921.38742637635,3.954015E-15
4924.27324295045,4.016136E-15
4927.15905952455,4.020893E-15
4930.04487609864,4.294610E-15
4932.93069267274,4.438940E-15
4935.81650924684,5.031845E-15
4938.70232582093,6.329192E-15
4941.58814239503,9.216062E-15
4944.47395896913,1.753955E-14
4947.35977554322,4.158981E-14
4950.24559211732,1.154894E-13
4953.13140869142,2.759956E-13
4956.01722526551,4.400916E-13
4958.90304183961,4.731197E-13
4961.78885841371,3.770562E-13
4964.6746749878,2.026941E-13
4967.5604915619,6.689956E-14
4970.446308136,2.124875E-14
4973.33212471009,1.016786E-14
4976.21794128419,7.738084E-15
4979.10375785829,7.322915E-15
4981.98957443238,7.872766E-15
4984.87539100648,9.581196E-15
4987.76120758058,1.389887E-14
4990.64702415467,2.660979E-14
4993.53284072877,6.204456E-14
4996.41865730287,1.748607E-13
4999.30447387696,5.011118E-13
5002.19029045106,1.060251E-12
5005.07610702516,1.443498E-12
5007.96192359925,1.379786E-12
5010.84774017335,9.669243E-13
5013.73355674745,4.196096E-13
5016.61937332154,1.172566E-13
5019.50518989564,3.532717E-14
5022.39100646974,1.430823E-14
5025.27682304383,8.675722E-15
5028.16263961793,6.645023E-15
5031.04845619203,5.694696E-15
5033.93427276612,4.989727E-15
5036.82008934022,4.730363E-15
5039.70590591432,4.419863E-15
5042.59172248842,4.121792E-15
5045.47753906251,3.919762E-15
5048.36335563661,4.057536E-15
5051.24917221071,3.938781E-15
5054.1349887848,3.599496E-15
5057.0208053589,3.669636E-15
5059.90662193299,3.597820E-15
5062.79243850709,3.483336E-15
5065.67825508119,3.339101E-15
5068.56407165528,3.280626E-15
5071.44988822938,3.377535E-15
5074.33570480348,3.525393E-15
5077.22152137758,3.224515E-15
5080.10733795167,3.249568E-15
5082.99315452577,3.303633E-15
5085.87897109986,3.401777E-15
5088.76478767396,3.286115E-15
5091.65060424806,3.275826E-15
5094.53642082215,3.262131E-15
5097.42223739625,3.339799E-15
5100.30805397035,3.270824E-15
5103.19387054444,3.162886E-15
5106.07968711854,3.044818E-15
5108.96550369264,3.111068E-15
5111.85132026674,3.298614E-15
5114.73713684083,3.217734E-15
5117.62295341493,3.261879E-15
5120.50876998903,3.219529E-15
5123.39458656312,3.322026E-15
5126.28040313722,3.329985E-15
5129.16621971131,3.423350E-15
5132.05203628541,3.533399E-15
5134.93785285951,3.539539E-15
5137.8236694336,3.234853E-15
5140.7094860077,3.350381E-15
5143.5953025818,3.424033E-15
5146.48111915589,3.395978E-15
5149.36693572999,3.369962E-15
5152.25275230409,3.384898E-15
5155.13856887818,3.238487E-15
5158.02438545228,3.236949E-15
5160.91020202638,3.247549E-15
5163.79601860048,3.225529E-15
5166.68183517457,3.047391E-15
5169.56765174867,3.097121E-15
5172.45346832277,3.374369E-15
5175.33928489686,3.317160E-15
5178.22510147096,3.270132E-15
5181.11091804506,3.216554E-15
5183.99673461915,3.276533E-15
5186.88255119325,3.222561E-15
5189.76836776735,3.371946E-15
5192.65418434144,3.360354E-15
5195.54000091554,3.099892E-15
5198.42581748964,3.215750E-15
5201.31163406373,2.973232E-15
5204.19745063783,3.032404E-15
5207.08326721193,3.081606E-15
5209.96908378602,3.145287E-15
5212.85490036012,2.947564E-15
5215.74071693422,3.077978E-15
5218.62653350831,3.171576E-15
5221.51235008241,2.996594E-15
5224.39816665651,3.077025E-15
5227.2839832306,3.209854E-15
5230.1697998047,3.084289E-15
5233.0556163788,2.996224E-15
5235.94143295289,3.157547E-15
5238.82724952699,3.178099E-15
5241.71306610109,2.994365E-15
5244.59888267518,3.043049E-15
5247.48469924928,2.984053E-15
5250.37051582338,3.089094E-15
5253.25633239747,3.190997E-15
5256.14214897157,3.074693E-15
5259.02796554567,3.038355E-15
5261.91378211976,3.144069E-15
5264.79959869386,3.113505E-15
5267.68541526796,3.052049E-15
5270.57123184205,2.970967E-15
5273.45704841615,3.099165E-15
5276.34286499025,3.166952E-15
5279.22868156434,3.131205E-15
5282.11449813844,3.092509E-15
5285.00031471254,3.159497E-15
5287.88613128663,3.249285E-15
5290.77194786073,3.206655E-15
5293.65776443483,3.166254E-15
5296.54358100892,3.109322E-15
5299.42939758302,3.225048E-15
5302.31521415712,3.189904E-15
5305.20103073121,3.174844E-15
5308.08684730531,3.374325E-15
5310.97266387941,3.389010E-15
5313.8584804535,3.377502E-15
5316.7442970276,3.192526E-15
5319.6301136017,3.248580E-15
5322.51593017579,3.287893E-15
5325.40174674989,3.293635E-15
5328.28756332399,3.335572E-15
5331.17337989808,3.381732E-15
5334.05919647218,3.330767E-15
5336.94501304628,3.270768E-15
5339.83082962038,3.421985E-15
5342.71664619447,3.592133E-15
5345.60246276857,3.599238E-15
5348.48827934267,3.286772E-15
5351.37409591676,3.398032E-15
5354.25991249086,3.197512E-15
5357.14572906495,2.972654E-15
5360.03154563905,3.066552E-15
5362.91736221315,3.226245E-15
5365.80317878724,3.299410E-15
5368.68899536134,3.234952E-15
5371.57481193544,3.233516E-15
5374.46062850953,3.294106E-15
5377.34644508363,3.294997E-15
5380.23226165773,3.214937E-15
5383.11807823182,3.200856E-15
5386.00389480592,3.177250E-15
5388.88971138002,3.309326E-15
5391.77552795412,3.121603E-15
5394.66134452821,3.304108E-15
5397.54716110231,3.540167E-15
5400.4329776764,4.138162E-15
5403.3187942505,6.771678E-15
5406.2046108246,1.236796E-14
5409.09042739869,1.740062E-14
5411.97624397279,1.823068E-14
5414.86206054689,1.482523E-14
5417.74787712099,8.728867E-15
5420.63369369508,4.733269E-15
5423.51951026918,3.686645E-15
5426.40532684328,3.463594E-15
5429.29114341737,3.346566E-15
5432.17695999147,3.176512E-15
5435.06277656557,3.202239E-15
5437.94859313966,3.389942E-15
5440.83440971376,3.218042E-15
5443.72022628786,3.166636E-15
5446.60604286195,3.215779E-15
5449.49185943605,3.206864E-15
5452.37767601015,3.319552E-15
5455.26349258424,3.196125E-15
5458.14930915834,3.232573E-15
5461.03512573244,3.379136E-15
5463.92094230653,3.476613E-15
5466.80675888063,3.417788E-15
5469.69257545473,3.435638E-15
5472.57839202882,3.380061E-15
5475.46420860292,3.439468E-15
5478.35002517702,3.240198E-15
5481.23584175111,3.374290E-15
5484.12165832521,3.624523E-15
5487.00747489931,3.417345E-15
5489.8932914734,3.252352E-15
5492.7791080475,3.213071E-15
5495.6649246216,3.289015E-15
5498.55074119569,3.127500E-15
5501.43655776979,3.117753E-15
5504.32237434389,3.203271E-15
5507.20819091798,3.364343E-15
5510.09400749208,3.586122E-15
5512.97982406618,3.980713E-15
5515.86564064027,4.285670E-15
5518.75145721437,4.139539E-15
5521.63727378847,3.898958E-15
5524.52309036256,3.648991E-15
5527.40890693666,3.473760E-15
5530.29472351076,3.465293E-15
5533.18054008485,3.753793E-15
5536.06635665895,4.066093E-15
5538.95217323305,4.061984E-15
5541.83798980714,3.879441E-15
5544.72380638124,3.667785E-15
5547.60962295534,3.361679E-15
5550.49543952943,3.254518E-15
5553.38125610353,3.305761E-15
5556.26707267763,3.345335E-15
5559.15288925172,3.300274E-15
5562.03870582582,3.294760E-15
5564.92452239992,3.102661E-15
5567.81033897402,3.002908E-15
5570.69615554811,3.130368E-15
5573.58197212221,3.442392E-15
5576.46778869631,3.731944E-15
5579.3536052704,3.843973E-15
5582.2394218445,3.156100E-15
5585.12523841859,3.223356E-15
5588.01105499269,3.353331E-15
5590.89687156679,3.510461E-15
5593.78268814088,3.707577E-15
5596.66850471498,3.546149E-15
5599.55432128908,3.348713E-15
5602.44013786317,3.184922E-15
5605.32595443727,3.195129E-15
5608.21177101137,3.382338E-15
5611.09758758546,3.276035E-15
5613.98340415956,3.097752E-15
5616.86922073366,3.142886E-15
5619.75503730775,3.230662E-15
5622.64085388185,3.444534E-15
5625.52667045595,3.413599E-15
5628.41248703004,3.442165E-15
5631.29830360414,3.601892E-15
5634.18412017824,3.471622E-15
5637.06993675234,3.415089E-15
5639.95575332643,3.294294E-15
5642.84156990053,3.139427E-15
5645.72738647462,3.297085E-15
5648.61320304872,3.229199E-15
5651.49901962282,3.326770E-15
5654.38483619692,3.224657E-15
5657.27065277101,3.232717E-15
5660.15646934511,3.200777E-15
5663.0422859192,3.200085E-15
5665.9281024933,3.382880E-15
5668.8139190674,3.339672E-15
5671.69973564149,3.256831E-15
5674.58555221559,3.362212E-15
5677.47136878969,3.426252E-15
5680.35718536378,3.433261E-15
5683.24300193788,3.299322E-15
5686.12881851198,3.124663E-15
5689.01463508608,3.244336E-15
5691.90045166017,3.367656E-15
5694.78626823427,3.397811E-15
5697.67208480837,3.150380E-15
5700.55790138246,3.111513E-15
5703.44371795656,3.245767E-15
5706.32953453065,3.190631E-15
5709.21535110475,3.174188E-15
5712.10116767885,3.183779E-15
5714.98698425294,3.220815E-15
5717.87280082704,3.134957E-15
5720.75861740114,3.164012E-15
5723.64443397523,3.067872E-15
5726.53025054933,3.184665E-15
5729.41606712343,3.039580E-15
5732.30188369753,2.945317E-15
5735.18770027162,3.108514E-15
5738.07351684572,3.073997E-15
5740.95933341982,3.024909E-15
5743.84514999391,3.017481E-15
5746.73096656801,2.875317E-15
5749.61678314211,3.118028E-15
5752.5025997162,3.268243E-15
5755.3884162903,3.148301E-15
5758.2742328644,3.049249E-15
5761.16004943849,3.129844E-15
5764.04586601259,3.087505E-15
5766.93168258669,2.936530E-15
5769.81749916078,3.000348E-15
5772.70331573488,2.961757E-15
5775.58913230898,2.868378E-15
5778.47494888307,2.816193E-15
5781.36076545717,2.885549E-15
5784.24658203127,2.963010E-15
5787.13239860536,2.887408E-15
5790.01821517946,2.929896E-15
5792.90403175356,3.082722E-15
5795.78984832765,3.365767E-15
5798.67566490175,3.617685E-15
5801.56148147585,3.848088E-15
5804.44729804994,3.769352E-15
5807.33311462404,3.637409E-15
5810.21893119813,3.589063E-15
5813.10474777223,3.568803E-15
5815.99056434633,3.312715E-15
5818.87638092043,3.231205E-15
5821.76219749452,3.186624E-15
5824.64801406862,2.975082E-15
5827.53383064272,3.020312E-15
5830.41964721681,3.040472E-15
5833.30546379091,3.133616E-15
5836.19128036501,3.062939E-15
5839.0770969391,2.974433E-15
5841.9629135132,3.215826E-15
5844.8487300873,3.018003E-15
5847.73454666139,3.018295E-15
5850.62036323549,2.977254E-15
5853.50617980959,3.033958E-15
5856.39199638368,3.280520E-15
5859.27781295778,3.154569E-15
5862.16362953188,3.530639E-15
5865.04944610597,4.155192E-15
5867.93526268007,5.414504E-15
5870.82107925417,7.512327E-15
5873.70689582826,9.158742E-15
5876.59271240236,8.575173E-15
5879.47852897646,6.960575E-15
5882.36434555055,4.882494E-15
5885.25016212465,3.381827E-15
5888.13597869875,2.987010E-15
5891.02179527284,2.844420E-15
5893.90761184694,2.723303E-15
5896.79342842104,2.766881E-15
5899.67924499513,2.920167E-15
5902.56506156923,2.960323E-15
5905.45087814333,2.977608E-15
5908.33669471742,2.984426E-15
5911.22251129152,3.125202E-15
5914.10832786562,3.019045E-15
5916.99414443971,3.076800E-15
5919.87996101381,2.811812E-15
5922.76577758791,2.719098E-15
5925.651594162,2.871733E-15
5928.5374107361,2.975554E-15
5931.4232273102,3.044151E-15
5934.30904388429,3.033647E-15
5937.19486045839,2.927815E-15
5940.08067703249,3.009129E-15
5942.96649360658,2.901136E-15
5945.85231018068,2.893396E-15
5948.73812675478,3.060045E-15
5951.62394332888,3.087088E-15
5954.50975990297,3.161643E-15
5957.39557647707,3.038910E-15
5960.28139305117,2.920035E-15
5963.16720962526,3.048918E-15
5966.05302619936,2.996870E-15
5968.93884277346,3.017650E-15
5971.82465934755,3.029329E-15
5974.71047592165,3.060115E-15
5977.59629249575,3.081995E-15
5980.48210906984,3.081976E-15
5983.36792564394,2.831791E-15
5986.25374221803,2.813373E-15
5989.13955879213,2.950347E-15
5992.02537536623,2.852675E-15
5994.91119194033,2.879646E-15
5997.79700851442,3.036664E-15
6000.68282508852,2.971169E-15
6003.56864166262,3.102669E-15
6006.45445823671,3.232622E-15
6009.34027481081,2.900000E-15
6012.22609138491,2.935991E-15
6015.111907959,2.771827E-15
6017.9977245331,2.980544E-15
6020.88354110719,2.943888E-15
6023.76935768129,2.941275E-15
6026.65517425539,2.869727E-15
6029.54099082948,2.960001E-15
6032.42680740358,3.156601E-15
6035.31262397768,3.245705E-15
6038.19844055178,3.116850E-15
6041.08425712587,3.058107E-15
6043.97007369997,2.822102E-15
6046.85589027407,2.933289E-15
6049.74170684816,2.960693E-15
6052.62752342226,2.890777E-15
6055.51333999636,2.728311E-15
6058.39915657045,2.877562E-15
6061.28497314455,2.855519E-15
